gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
male,23,30,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.175,0.175,0.2,0.125,0.2,0.125,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,8.0,6.0,7.0,6.0,7.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.46,6,7.0,1
male,23,25,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.1321,0.18869999999999998,0.18869999999999998,0.16979999999999998,0.16979999999999998,0.15089999999999998,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,9.0,5.0,6.0,7.0,6.0,5.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.59,6,8.0,1
male,23,25,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,9.0,7.0,8.0,6.0,8.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.21,6,7.0,1
male,23,22,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.1538153815381538,0.1923192319231923,0.1923192319231923,0.1923192319231923,0.1538153815381538,0.1154115411541154,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,9.0,8.0,9.0,9.0,9.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.16,6,9.0,1
male,23,22,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.16,0.2,0.18,0.2,0.18,0.08,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,9.0,8.0,9.0,8.0,7.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.03,6,9.0,1
male,23,26,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.19606078784243153,0.15686862627474504,0.17646470705858827,0.15686862627474504,0.17646470705858827,0.13727254549090184,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,9.0,7.0,8.0,8.0,6.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.5,6,8.0,1
male,23,23,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.15380000000000002,0.17309999999999998,0.1923,0.1923,0.11539999999999999,0.17309999999999998,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,10.0,9.0,8.0,8.0,6.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.32,6,8.0,1
male,23,31,European/Caucasian-American,Black/African American,0,6,8,computational biochemsistry,0.1458,0.16670000000000001,0.20829999999999999,0.1875,0.16670000000000001,0.125,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,7.0,8.0,8.0,5.0,7.0,5.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.0,6,7.0,0
male,23,23,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.17309999999999998,0.1346,0.17309999999999998,0.1923,0.1923,0.1346,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,10.0,8.0,8.0,8.0,8.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.32,6,9.0,1
male,23,25,European/Caucasian-American,Black/African American,0,6,8,computational biochemsistry,0.11539999999999997,0.1346,0.19229999999999997,0.19229999999999997,0.19229999999999997,0.17309999999999998,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,8.0,9.0,8.0,7.0,8.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.36,6,7.0,1
male,23,28,European/Caucasian-American,Black/African American,0,6,8,computational biochemsistry,0.1304,0.21739999999999998,0.1739,0.1739,0.1522,0.1522,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,7.0,8.0,8.0,7.0,8.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.13,6,7.0,0
male,23,29,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.1999800019998,0.15558444155584442,0.1999800019998,0.15558444155584442,0.1110888911108889,0.1777822217778222,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,9.0,8.0,8.0,8.0,8.0,7.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.41,6,10.0,1
male,23,28,European/Caucasian-American,European/Caucasian-American,1,6,8,computational biochemsistry,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,8.0,7.0,7.0,6.0,8.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.0,6,6.0,1
male,23,27,European/Caucasian-American,Latino/Hispanic American,0,6,8,computational biochemsistry,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,8,10,10,9,8,9.0,9.0,9.0,8.0,8.0,6.0,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,0.48,6,8.0,1
male,26,24,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.16,0.16,0.2,0.16,0.18,0.14,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,3.0,4.0,4.0,3.0,3.0,4.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.74,7,2.0,0
male,26,27,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.1538153815381538,0.1923192319231923,0.1923192319231923,0.1923192319231923,0.1346134613461346,0.1346134613461346,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,5.0,9.0,8.0,9.0,7.0,9.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.41,7,8.0,1
male,26,25,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,1,mba,0.17646470705858827,0.17646470705858827,0.17646470705858827,0.15686862627474504,0.15686862627474504,0.15686862627474504,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,5.0,8.0,5.0,3.0,3.0,3.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,-0.38,7,3.0,0
male,26,24,Asian/Pacific Islander/Asian-American,Other,0,3,1,mba,0.14,0.18,0.2,0.18,0.16,0.14,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,7.0,9.0,9.0,6.0,7.0,4.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.32,7,7.0,1
male,26,23,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3,1,mba,0.1538,0.19229999999999997,0.17309999999999998,0.19229999999999997,0.09619999999999998,0.19229999999999997,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,3.0,7.0,5.0,6.0,5.0,4.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,-0.36,7,3.0,0
male,26,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.1321,0.18869999999999998,0.18869999999999998,0.16979999999999998,0.16979999999999998,0.15089999999999998,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,8.0,7.0,7.0,8.0,6.0,6.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,-0.08,7,7.0,1
male,26,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,6.0,8.0,9.0,5.0,8.0,5.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.41,7,6.0,0
male,26,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.1538153815381538,0.1923192319231923,0.1923192319231923,0.1923192319231923,0.1538153815381538,0.1154115411541154,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,3.0,7.0,7.0,5.0,5.0,4.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.43,7,4.0,0
male,26,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.16,0.2,0.18,0.2,0.18,0.08,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,6.0,8.0,7.0,4.0,5.0,5.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.43,7,4.0,0
male,26,23,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.15380000000000002,0.17309999999999998,0.1923,0.1923,0.11539999999999999,0.17309999999999998,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,6.0,8.0,8.0,3.0,6.0,2.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.32,7,2.0,0
male,26,23,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.17309999999999998,0.1346,0.17309999999999998,0.1923,0.1923,0.1346,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,8.0,7.0,4.0,9.0,4.0,5.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.36,7,8.0,1
male,26,25,Asian/Pacific Islander/Asian-American,Black/African American,0,3,1,mba,0.11539999999999997,0.1346,0.19229999999999997,0.19229999999999997,0.19229999999999997,0.17309999999999998,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,7.0,7.0,5.0,7.0,7.0,5.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,-0.11,7,7.0,1
male,26,29,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.1999800019998,0.15558444155584442,0.1999800019998,0.15558444155584442,0.1110888911108889,0.1777822217778222,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,7.0,8.0,7.0,7.0,7.0,7.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,-0.01,7,7.0,1
male,26,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,1,mba,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,7.0,7.0,8.0,4.0,6.0,6.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.23,7,5.0,1
male,26,27,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,3,1,mba,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,6.0,8.0,7.0,7.0,8.0,6.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.17,7,6.0,1
male,26,25,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,3,1,mba,0.1552,0.1724,0.1724,0.1724,0.1724,0.1552,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,7,8,9,9,9,4.0,8.0,4.0,5.0,4.0,6.0,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,0.28,7,6.0,0
male,27,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7,1,mba,0.17646470705858827,0.17646470705858827,0.17646470705858827,0.15686862627474504,0.15686862627474504,0.15686862627474504,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,7.0,6.0,9.0,7.0,7.0,6.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,0.3,6,6.0,0
male,27,24,European/Caucasian-American,Other,0,7,1,mba,0.14,0.18,0.2,0.18,0.16,0.14,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,6.0,8.0,8.0,6.0,6.0,3.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,0.66,6,6.0,0
male,27,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7,1,mba,0.1538,0.19229999999999997,0.17309999999999998,0.19229999999999997,0.09619999999999998,0.19229999999999997,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,8.0,8.0,8.0,8.0,8.0,7.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,-0.22,6,7.0,1
male,27,30,European/Caucasian-American,European/Caucasian-American,1,7,1,mba,0.175,0.175,0.2,0.125,0.2,0.125,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,8.0,7.0,7.0,6.0,7.0,5.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,0.31,6,7.0,1
male,27,22,European/Caucasian-American,European/Caucasian-American,1,7,1,mba,0.1538153815381538,0.1923192319231923,0.1923192319231923,0.1923192319231923,0.1538153815381538,0.1154115411541154,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,9.0,9.0,9.0,9.0,9.0,9.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,0.05,6,8.0,1
male,27,22,European/Caucasian-American,European/Caucasian-American,1,7,1,mba,0.16,0.2,0.18,0.2,0.18,0.08,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,9.0,9.0,9.0,9.0,9.0,9.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,0.22,6,8.0,1
male,27,26,European/Caucasian-American,European/Caucasian-American,1,7,1,mba,0.19606078784243153,0.15686862627474504,0.17646470705858827,0.15686862627474504,0.17646470705858827,0.13727254549090184,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,7.0,10.0,10.0,10.0,10.0,5.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,-0.08,6,9.0,0
male,27,23,European/Caucasian-American,European/Caucasian-American,1,7,1,mba,0.15380000000000002,0.17309999999999998,0.1923,0.1923,0.11539999999999999,0.17309999999999998,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,7.0,8.0,7.0,8.0,7.0,5.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,0.39,6,6.0,1
male,27,23,European/Caucasian-American,European/Caucasian-American,1,7,1,mba,0.17309999999999998,0.1346,0.17309999999999998,0.1923,0.1923,0.1346,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,10.0,10.0,10.0,10.0,8.0,8.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,-0.4,6,8.0,1
male,27,28,European/Caucasian-American,Black/African American,0,7,1,mba,0.1304,0.21739999999999998,0.1739,0.1739,0.1522,0.1522,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,6.0,9.0,9.0,8.0,7.0,6.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,0.09,6,6.0,1
male,27,28,European/Caucasian-American,European/Caucasian-American,1,7,1,mba,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,9.0,8.0,9.0,9.0,9.0,9.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,0.42,6,7.0,1
male,27,25,European/Caucasian-American,Latino/Hispanic American,0,7,1,mba,0.1552,0.1724,0.1724,0.1724,0.1724,0.1552,0.075,0.175,0.2,0.225,0.125,0.2,5,10,9,9,10,9.0,9.0,9.0,9.0,9.0,9.0,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,0.27,6,8.0,1
male,26,24,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.16,0.16,0.2,0.16,0.18,0.14,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,3.0,9.0,9.0,4.0,7.0,6.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,-0.43,3,6.0,0
male,26,27,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.1538153815381538,0.1923192319231923,0.1923192319231923,0.1923192319231923,0.1346134613461346,0.1346134613461346,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,6.0,5.0,9.0,4.0,6.0,5.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.01,3,7.0,1
male,26,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,1,neurobiology,0.17646470705858827,0.17646470705858827,0.17646470705858827,0.15686862627474504,0.15686862627474504,0.15686862627474504,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,4.0,7.0,8.0,5.0,4.0,6.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.52,3,7.0,0
male,26,24,European/Caucasian-American,Other,0,8,1,neurobiology,0.14,0.18,0.2,0.18,0.16,0.14,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,7.0,7.0,9.0,7.0,7.0,7.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.35,3,7.0,1
male,26,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,1,neurobiology,0.1538,0.19229999999999997,0.17309999999999998,0.19229999999999997,0.09619999999999998,0.19229999999999997,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,3.0,7.0,6.0,3.0,5.0,3.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.13,3,4.0,0
male,26,30,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.175,0.175,0.2,0.125,0.2,0.125,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,9.0,6.0,7.0,5.0,6.0,7.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.18,3,8.0,1
male,26,25,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.1321,0.18869999999999998,0.18869999999999998,0.16979999999999998,0.16979999999999998,0.15089999999999998,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,7.0,7.0,7.0,5.0,7.0,5.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.65,3,7.0,1
male,26,25,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,5.0,7.0,6.0,5.0,4.0,5.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,-0.43,3,6.0,0
male,26,26,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.19606078784243153,0.15686862627474504,0.17646470705858827,0.15686862627474504,0.17646470705858827,0.13727254549090184,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,4.0,6.0,7.0,7.0,7.0,5.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,-0.02,3,6.0,0
male,26,23,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.15380000000000002,0.17309999999999998,0.1923,0.1923,0.11539999999999999,0.17309999999999998,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,5.0,6.0,5.0,4.0,5.0,5.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.45,3,5.0,0
male,26,31,European/Caucasian-American,Black/African American,0,8,1,neurobiology,0.1458,0.16670000000000001,0.20829999999999999,0.1875,0.16670000000000001,0.125,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,3.0,7.0,7.0,5.0,5.0,4.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.46,3,5.0,0
male,26,23,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.17309999999999998,0.1346,0.17309999999999998,0.1923,0.1923,0.1346,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,9.0,7.0,6.0,8.0,6.0,5.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,-0.38,3,9.0,1
male,26,25,European/Caucasian-American,Black/African American,0,8,1,neurobiology,0.11539999999999997,0.1346,0.19229999999999997,0.19229999999999997,0.19229999999999997,0.17309999999999998,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,7.0,8.0,8.0,9.0,8.0,7.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.48,3,8.0,1
male,26,29,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.1999800019998,0.15558444155584442,0.1999800019998,0.15558444155584442,0.1110888911108889,0.1777822217778222,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,4.0,7.0,7.0,6.0,5.0,6.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.69,3,5.0,0
male,26,28,European/Caucasian-American,European/Caucasian-American,1,8,1,neurobiology,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,6.0,6.0,6.0,3.0,5.0,4.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.12,3,5.0,1
male,26,27,European/Caucasian-American,Latino/Hispanic American,0,8,1,neurobiology,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,6.0,10.0,8.0,8.0,6.0,6.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.11,3,8.0,1
male,26,25,European/Caucasian-American,Latino/Hispanic American,0,8,1,neurobiology,0.1552,0.1724,0.1724,0.1724,0.1724,0.1552,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,7,10,7,10,10,7.0,6.0,7.0,5.0,6.0,6.0,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,0.25,3,6.0,1
male,24,24,European/Caucasian-American,European/Caucasian-American,1,9,5,physics,0.16,0.16,0.2,0.16,0.18,0.14,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,7,6,3,10,10,2.0,6.0,4.0,5.0,4.0,4.0,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,-0.29,3,3.0,0
male,24,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9,5,physics,0.17646470705858827,0.17646470705858827,0.17646470705858827,0.15686862627474504,0.15686862627474504,0.15686862627474504,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,7,6,3,10,10,2.0,5.0,4.0,3.0,6.0,2.0,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,0.14,3,2.0,0
male,24,24,European/Caucasian-American,Other,0,9,5,physics,0.14,0.18,0.2,0.18,0.16,0.14,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,7,6,3,10,10,3.0,3.0,4.0,4.0,4.0,3.0,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,0.43,3,2.0,0
male,24,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9,5,physics,0.1538,0.19229999999999997,0.17309999999999998,0.19229999999999997,0.09619999999999998,0.19229999999999997,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,7,6,3,10,10,3.0,7.0,5.0,3.0,4.0,2.0,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,0.15,3,3.0,0
male,24,30,European/Caucasian-American,European/Caucasian-American,1,9,5,physics,0.175,0.175,0.2,0.125,0.2,0.125,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,7,6,3,10,10,4.0,4.0,6.0,6.0,6.0,5.0,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,0.42,3,5.0,0
male,24,25,European/Caucasian-American,European/Caucasian-American,1,9,5,physics,0.1321,0.18869999999999998,0.18869999999999998,0.16979999999999998,0.16979999999999998,0.15089999999999998,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,7,6,3,10,10,7.0,6.0,7.0,6.0,6.0,6.0,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,0.69,3,6.0,1
male,24,25,European/Caucasian-American,European/Caucasian-American,1,9,5,physics,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,7,6,3,10,10,6.0,6.0,6.0,5.0,5.0,4.0,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,-0.24,3,5.0,0
male,24,26,European/Caucasian-American,European/Caucasian-American,1,9,5,physics,0.19606078784243153,0.15686862627474504,0.17646470705858827,0.15686862627474504,0.17646470705858827,0.13727254549090184,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,7,6,3,10,10,6.0,5.0,5.0,6.0,6.0,4.0,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,0.54,3,5.0,1
